id,instrumento_id,pergunta,opcoes,resposta_correta,respostas_corretas,tipo_pergunta,arquivo_audio,imagem_url,tempo_limite_segundos,explicacao,dificuldade,categoria,ativo,created_at
525a82cd-70f4-497b-9856-28869e6a275f,96b547b5-e685-40f8-952c-9dfce2ad4dc6,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2026-02-13 17:39:51.350782
5375fd1d-b89c-4240-b6f5-2ee7ebb951c4,492f792b-8d0c-46b7-a195-c8c32114696d,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
538b7dc3-4e0a-4a16-bc79-2727b469e2c9,8ddb4eea-18b9-4b8f-bb85-16a1f5474f87,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
53e90dec-9457-4ef3-bdbc-e994ac009f69,35da6877-2528-4f37-9ab4-b44893ad1dbf,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
541a08cf-8dbc-4b26-903b-5554df3eb65e,e54b748d-3b1b-48ba-b65e-ec1e476e94ad,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
57476678-c4db-48ec-9561-987b9dfe6c1c,56e32061-7ed6-495d-9bc1-00cdb345b02e,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
57679606-0f2a-4a0d-be64-9a34041ed064,1f8c0a22-f3fc-4f51-8938-6e1cc6e24f85,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
57e41e35-14b1-4fa7-9cfb-730040ab5c63,4d78c5a4-04bf-452d-b326-83e7c72c10ef,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
589798b9-edeb-4e7e-bd3a-a4ede8213c5d,57d10b2f-c49f-460d-8fab-3da3065c15c2,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2026-02-13 17:39:51.350782
5908a186-4e82-4a01-a514-477ca16d7cba,6b11dc1a-295f-4458-9c08-2bcec09ff3ec,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
590df4a7-6844-4298-a876-a71c39dc0364,b7425269-f2bb-454c-8c61-e3e9d028c9b4,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
5a35fa44-3728-44cf-b420-c9487079a47c,63ebeaeb-be5d-4c26-a5cf-f59b71423401,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
5a74c433-5fb7-4de3-8799-84baddef8993,750450cf-e14e-4f02-944e-b3c1bb0f87a4,Qual a afinação padrão do violão (da corda mais grave para a mais aguda)?,"[""A) Mi-Lá-Ré-Sol-Si-Mi"", ""B) Lá-Ré-Sol-Dó-Mi-Lá"", ""C) Ré-Sol-Dó-Fá-Lá-Ré"", ""D) Sol-Dó-Fá-Sib-Ré-Sol""]",,"[""A""]",multipla_escolha,,,30,"A afinação padrão é E-A-D-G-B-E (Mi-Lá-Ré-Sol-Si-Mi), com a 6ª corda sendo o Mi mais grave.",facil,tecnica,true,2025-06-08 01:08:54.801634
5a8e2b8c-85e8-4544-aba5-964c2dd5385d,11a7bc0c-232f-40dc-92ac-4d15aebd2d52,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
5af75837-d0b5-44f5-996a-2cba59d7755f,87ee66bf-bb70-4e70-9aa3-4bff514ced4e,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
5b8ea2db-e94b-4073-8f35-a4e9c20d7bb4,80436b4f-15c1-452f-9442-34e42b5117e4,Qual parte está destacada em vermelho?,"[""Cavalete"", ""Cordas"", ""Cravelhas"", ""Arco""]",Cavalete,,multipla_escolha,,,30,A imagem mostra o cavalete destacado em vermelho.,facil,visual,true,2025-06-09 03:50:33.78352
5b9b457d-5a19-4763-98ca-90740ae93a36,a0f53672-7d87-4ab4-a64f-b551fc1a380d,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
5bbbd495-4a21-4ad1-9260-3915c9de19b4,8bd473f1-7b35-4b9e-869a-17fb73c6e047,É possível tocar acordes e melodias ao mesmo tempo no teclado.,"[""Verdadeiro"",""Falso""]",,"[""Verdadeiro""]",verdadeiro_falso,,,30,O teclado permite tocar acompanhamento (acordes) e melodia simultaneamente.,facil,tecnica,true,2025-06-15 20:40:25.874273
5bee2707-881a-4585-8bcb-b3b09159aeab,2abbd218-b737-410e-934b-f9c8f3d2b806,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
5bff0e1b-434e-4d68-b575-463fd294ba03,850c53c4-2ed6-4a12-a4ff-3fbaecd6bf73,O trombone pertence a qual família instrumental?,"[""Metais"",""Madeiras"",""Cordas"",""Teclado""]",,"[""Metais""]",multipla_escolha,,,30,O trombone é um instrumento de sopro da família dos metais.,facil,tecnica,true,2025-06-20 14:38:50.726656
5c57f914-d1f8-4653-b474-40ca2dff9fb2,4445b5c9-dcdf-4dd3-8ce6-bb04a22127ce,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
5c7e9d0f-4b09-4546-98be-8e96c318e1da,ab9720a5-1973-484e-9a44-d4aa62594336,Quem inventou o piano?,"[""A) Mozart"", ""B) Beethoven"", ""C) Bartolomeo Cristofori"", ""D) Steinway""]",,"[""C""]",multipla_escolha,,,30,"Bartolomeo Cristofori inventou o piano em 1700 na Itália, originalmente chamado ""gravicembalo col piano e forte"".",facil,historia,true,2025-06-08 18:58:30.227177
5d11e77b-e291-48ab-b280-ef99cf5f6833,6b11dc1a-295f-4458-9c08-2bcec09ff3ec,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
5db1a797-58c7-4269-9b33-3e0028372c7a,13912e91-7b48-4a8d-82b7-b59515c2a0d3,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
5f3223d3-a210-4b3a-8284-dd2a30bfa3e8,4d78c5a4-04bf-452d-b326-83e7c72c10ef,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
60d7123f-f13a-4269-ba4d-07c5516c42f8,a0f53672-7d87-4ab4-a64f-b551fc1a380d,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
60f18559-f94e-4994-a8c2-029dd689a76d,4bc1c064-fa97-43f5-b6d7-d466ca66635d,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
611a5eda-4601-4161-a622-e42535618d59,80436b4f-15c1-452f-9442-34e42b5117e4,Qual som você ouve neste exemplo?,"[""Corda solta"", ""Vibrato"", ""Pizzicato"", ""Harmônicos""]",Pizzicato,,multipla_escolha,,,30,"O exemplo demonstra pizzicato, cordas beliscadas.",medio,auditiva,true,2025-06-09 03:50:33.78352
6160ca59-b594-4742-8c09-45cb35795664,8fbba87d-39e1-4542-b8bb-7c815fdc2b9a,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
6172166d-75cf-4a41-a2b4-f70aa236168e,1b699036-0f72-4c48-9801-e01f6f25e165,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
620c859f-5368-4b28-b302-bae830e97b2f,0b9c8c6b-0e47-471c-b83b-01c931410692,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
628f3129-574b-4ca8-b258-8cc165293183,8ddb4eea-18b9-4b8f-bb85-16a1f5474f87,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
62bcf4a1-ff5a-4bca-b7a2-f0a9add85812,761a3318-9a5e-46f3-88f2-62159b96100c,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
630bb094-5337-4bf2-b576-dacb127a9322,df42056c-8a3e-454c-aeca-73b4d608b85c,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
63565fe3-0f7f-4637-8d35-605ae08c1c63,509d6a26-159a-4976-aa46-83f914f930aa,O trompete pode ser usado no samba e no jazz.,"[""Verdadeiro"",""Falso""]",,"[""Verdadeiro""]",verdadeiro_falso,,,30,O trompete é versátil e usado em vários estilos musicais.,facil,tecnica,true,2025-06-16 03:59:18.685879
6390d376-4de9-47c7-98a0-7e35a4081916,4c61dc18-2b1e-48c8-8a2e-2c730679d4a5,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
63af7010-9a56-4b3f-a0ee-6c72240706de,bee0f63a-e248-4f2c-9325-0a23cb3c5a8e,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
63f945c7-4ff2-4753-96b4-12ace820cd0e,57d10b2f-c49f-460d-8fab-3da3065c15c2,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
644a0aac-3212-475e-a83d-23aa88f80f66,3e02292d-bd2f-46ed-9b9e-a0c8b0acd996,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
65040d75-152f-42d9-a936-7198f4e8ed56,36b9d36d-f65b-4ba1-89be-4ab3707e874c,O fagote pertence a qual família instrumental?,"[""Madeiras"",""Metais"",""Cordas"",""Teclado""]",,"[""Madeiras""]",multipla_escolha,,,30,"O fagote faz parte da família das madeiras, mesmo sendo grande e de som grave.",facil,tecnica,true,2025-06-20 02:52:13.984571
6546bd6d-2003-44c3-a100-8342b4852dce,c75fe646-ff86-4420-98f0-a0f25d39de45,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
65948996-efe3-4691-aba4-b77924aa7ef2,f8653cdb-e2e7-479a-bfff-c8643859b866,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
664f9bac-fb7c-466c-acdb-d3c47517fb48,cca87ab1-8ad4-4876-a8d8-190f85927952,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
66748ccd-d30e-42f8-9982-9874763faf67,3e02292d-bd2f-46ed-9b9e-a0c8b0acd996,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
6688a597-77cf-4344-ac75-e144f60ab7e5,80436b4f-15c1-452f-9442-34e42b5117e4,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2025-06-09 03:50:33.78352
66d77fdd-da39-4681-a64b-72566d693338,8fbba87d-39e1-4542-b8bb-7c815fdc2b9a,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
66e923ea-62e5-473f-a698-9d96002d40bf,b73f1d80-3d73-487e-89b8-ab35274a8dd4,Qual função principal do contrabaixo em uma orquestra?,"[""Base harmônica e rítmica"",""Melodia principal"",""Percussão"",""Sons de fundo""]",,"[""Base harmônica e rítmica""]",multipla_escolha,,,30,O contrabaixo sustenta a base harmônica e rítmica na orquestra.,facil,tecnica,true,2025-06-16 05:35:57.478232
67a8da97-ef71-42da-a953-cabc02da65b1,e54b748d-3b1b-48ba-b65e-ec1e476e94ad,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
67cc924e-6801-492b-9925-20cfeac6c674,761a3318-9a5e-46f3-88f2-62159b96100c,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
68542507-1b19-4fab-a056-44cd0638ce57,0b9c8c6b-0e47-471c-b83b-01c931410692,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
68fc4476-15c1-49db-890f-ea6396ad735d,bc665a4e-e301-44d3-b8bf-decb09422d71,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2026-02-13 17:39:51.350782
691f1e39-9f10-43ca-a901-9b1349ab4754,9b42a23b-ac7f-42e1-8a04-bde4c525fbde,O tubo do oboé mede mais de 2 metros quando desenrolado.,"[""Verdadeiro"",""Falso""]",,"[""Falso""]",verdadeiro_falso,,,30,"Diferente do fagote, o oboé tem tubo reto e mais curto.",medio,historia,true,2025-06-20 13:35:33.950749
694b9508-6fa7-4a23-ae98-ff92c67859c6,a0f53672-7d87-4ab4-a64f-b551fc1a380d,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
69a881a6-43c9-417b-9b35-81aea92c553a,e48ad87b-d237-45e4-a707-05374c4240fa,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
69e7f5d8-40e1-464d-bda3-bbc05c364bbf,36b9d36d-f65b-4ba1-89be-4ab3707e874c,O fagote utiliza palheta dupla.,"[""Verdadeiro"",""Falso""]",,"[""Verdadeiro""]",verdadeiro_falso,,,30,O som do fagote é produzido por vibração de uma palheta dupla.,facil,tecnica,true,2025-06-20 02:52:13.984571
6a02ace9-ee65-4b4a-898e-31c7a0673ffd,56e32061-7ed6-495d-9bc1-00cdb345b02e,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
6a3e6834-f99b-4a22-a424-b0c795f53445,fb125188-c48e-4d89-a46e-11c3b600dabd,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
6a7f30ac-55d1-4dfa-a9e8-fca134b06edd,35aff373-706c-47d8-8004-d8edcddb1e0c,Qual técnica envolve estalar a corda contra o braço do baixo?,"[""Slap"",""Pop"",""Legato"",""Staccato""]",,"[""Slap""]",multipla_escolha,,,30,O slap envolve o polegar batendo na corda contra o braço.,medio,tecnica,true,2025-06-16 04:46:25.659791
6b0cac5e-967d-4bbb-b988-2579738e250b,174f6ed4-3c21-444a-acfa-5149f53f2ca0,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
6b8444bb-6d1f-4481-8959-8413e5b6cf97,2abbd218-b737-410e-934b-f9c8f3d2b806,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
6b85c297-9b83-4449-aedf-3121dbdf1d2e,b73f1d80-3d73-487e-89b8-ab35274a8dd4,O contrabaixo acústico surgiu no século XVI.,"[""Verdadeiro"",""Falso""]",,"[""Verdadeiro""]",verdadeiro_falso,,,30,O contrabaixo acústico surgiu no final do século XVI na Europa.,facil,historia,true,2025-06-16 05:35:57.478232
6b86511a-fac8-4b5d-b2b9-0a2370b5227f,492f792b-8d0c-46b7-a195-c8c32114696d,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
6bde0018-3dfa-4693-9a36-84f07fc93963,9edff4db-9ef5-43fc-970a-7d2086de223b,Função típica em quartetos:,"[""Conduzir o baixo"",""Duplicar 1º violino"",""Vozes internas/contracantos"",""Somente percussão""]",Vozes internas/contracantos,,multipla_escolha,,,25,Voz média característica.,facil,historia,true,2025-09-22 11:49:42.121841
6bf61152-2861-4e56-8f61-d2fbced37d58,34f9e29b-3d22-464a-b31c-c3f4fbb73328,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
6cb31f81-0c09-49ae-b2f9-a1d184d7c2e8,56e32061-7ed6-495d-9bc1-00cdb345b02e,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
6d809d89-5798-4759-be6d-f46bcfcbbf0f,f8653cdb-e2e7-479a-bfff-c8643859b866,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
6e286d61-c733-47b2-9601-c8e6c95c80c3,794f42a6-619a-4ca3-8f1b-c3ac7a9e7a08,Qual compositor é famoso por obras com solos de flauta?,"[""Mozart"",""Chopin"",""Bach"",""Beethoven""]",,"[""Mozart""]",multipla_escolha,,,30,Mozart escreveu concertos e quartetos que destacam a flauta.,medio,historia,true,2025-06-15 19:44:31.82833
6e7d76c0-0ea5-4f27-82d7-6e772706b067,8ddb4eea-18b9-4b8f-bb85-16a1f5474f87,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2026-02-13 17:39:51.350782
6f19ecaa-543e-479d-83c3-590aeffa19e5,63ebeaeb-be5d-4c26-a5cf-f59b71423401,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
6f72b9b1-6770-45a6-bbf2-4992c663f868,509d6a26-159a-4976-aa46-83f914f930aa,Para que servem as válvulas do trompete?,"[""Alterar a afinação"",""Aumentar o volume"",""Reduzir o peso"",""Decorar o instrumento""]",,"[""Alterar a afinação""]",multipla_escolha,,,30,"As válvulas alteram o comprimento do tubo e, assim, a afinação.",medio,tecnica,true,2025-06-16 03:59:18.685879
71467d6b-f6bd-4ed8-9eb3-97f835a7d7e0,13912e91-7b48-4a8d-82b7-b59515c2a0d3,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
71a62027-dd6c-4163-85fc-fb19e049b599,6925f61b-ba48-473a-b69a-e3548036c1df,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2026-02-13 17:39:51.350782
7327f6a8-4825-4a98-b6c9-18c60f40b755,492f792b-8d0c-46b7-a195-c8c32114696d,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
734953f5-9ec4-4521-a22a-b12f9435acfb,ab9720a5-1973-484e-9a44-d4aa62594336,Chopin é conhecido principalmente por suas obras para piano.,"[""Verdadeiro"", ""Falso""]",,"[""Verdadeiro""]",verdadeiro_falso,,,30,"Chopin dedicou quase toda sua obra ao piano, sendo considerado o poeta do piano.",facil,historia,true,2025-06-08 18:58:30.227177
73cdb5d8-9669-4822-9f28-3551613a4631,4d78c5a4-04bf-452d-b326-83e7c72c10ef,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
74e9b436-f165-4672-af6b-914c022a9622,63ebeaeb-be5d-4c26-a5cf-f59b71423401,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2026-02-13 17:39:51.350782
79051c9b-bd2f-4792-9e04-4ddaf5c72193,64b94e98-6ad2-4e7f-9aa0-b57f6bb58df1,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2026-02-13 17:39:51.350782
